1,2,0.023497254527720984
1,3,0.0869418208275746
1,4,0.11286647390545537
1,5,0.11743250924314791
1,6,0.18734710125031173
2,1,0.023497254527720984
2,5,0.09593927445451983
2,4,0.09497197951103757
2,3,0.07703352649319664
2,6,0.17692228472130617
3,1,0.0869418208275746
3,6,0.10057060513596276
3,5,0.07010580924231719
3,4,0.04506230543799155
3,2,0.07703352649319664
4,1,0.11286647390545537
4,6,0.09598459281366944
4,51,0.09950783110498945
4,5,0.03032394541020551
4,3,0.04506230543799155
4,2,0.09497197951103757
4,49,0.11439791491099535
5,1,0.11743250924314791
5,6,0.12120538060951304
5,51,0.08417812213315069
5,4,0.03032394541020551
5,3,0.07010580924231719
5,2,0.09593927445451983
5,49,0.09607504565562597
6,1,0.18734710125031173
6,4,0.09598459281366944
6,3,0.10057060513596276
6,5,0.12120538060951304
6,51,0.1379887298736635
6,49,0.1556576705941478
6,2,0.17692228472130617
7,8,0.07146941139076057
7,9,0.0834832533866055
7,10,0.1080004857425127
7,11,0.12904240614463702
7,12,0.14544016038827856
8,7,0.07146941139076057
8,40,0.0952503383267289
8,10,0.09643135971899622
8,11,0.06954026395184579
8,9,0.12314630118178806
8,42,0.1007437152215797
8,12,0.10733113905304509
8,41,0.10183282423532292
9,7,0.0834832533866055
9,10,0.07517166287438085
9,8,0.12314630118178806
9,11,0.1430395573474887
9,40,0.1808380034668131
10,7,0.1080004857425127
10,40,0.1147392387434896
10,9,0.07517166287438085
10,11,0.07897363901333544
10,8,0.09643135971899622
11,7,0.12904240614463702
11,40,0.03781082041604844
11,10,0.07897363901333544
11,8,0.06954026395184579
11,41,0.069644537405889
11,42,0.07948720156122041
11,9,0.1430395573474887
12,7,0.14544016038827856
12,69,0.0865660445804436
12,70,0.19364593812540265
12,42,0.11740064806460221
12,72,0.11948074156582536
12,8,0.10733113905304509
12,41,0.13082792548207314
12,71,0.18416928815211864
13,14,0.04658285550844704
13,15,0.10885815719776964
13,16,0.11015392799599329
13,17,0.11417758015960432
13,18,0.11940995029420631
14,13,0.04658285550844704
14,17,0.07060854916734051
14,33,0.1350316840670322
14,16,0.13701987757707143
14,35,0.15212507521450022
15,13,0.10885815719776964
15,64,0.08205257772239578
15,16,0.08473904347803891
15,18,0.09192069293533556
15,65,0.052902827306342826
15,38,0.0925322194729877
15,66,0.0842783871247122
16,13,0.11015392799599329
16,36,0.1059504051494509
16,14,0.13701987757707143
16,35,0.12021756802340379
16,38,0.03561798340277197
16,15,0.08473904347803891
16,64,0.10185584394634238
17,13,0.11417758015960432
17,33,0.06493508216429746
17,14,0.07060854916734051
17,34,0.10917132021178688
17,35,0.1296828633108732
18,13,0.11940995029420631
18,66,0.06931466138881323
18,65,0.0717219186781458
18,15,0.09192069293533556
18,101,0.09913177584511068
19,20,0.04357784272172051
19,21,0.04425204802091291
19,22,0.05945903202562315
19,23,0.08290762815099298
19,24,0.09561962973802611
20,19,0.04357784272172051
20,25,0.06301600939454607
20,21,0.0822607034773726
20,24,0.09909177486891077
20,22,0.01668987612934913
20,26,0.07240811455619268
20,23,0.09297979335862698
20,100,0.11005846049409525
20,87,0.08639075895305141
21,19,0.04425204802091291
21,43,0.15264258221762017
21,46,0.06310877746163092
21,20,0.0822607034773726
21,48,0.08360483399593673
21,45,0.09760709185075155
21,44,0.11293216259255479
22,19,0.05945903202562315
22,25,0.048769964069072316
22,20,0.01668987612934913
22,26,0.05594890479404394
22,87,0.0796949046617509
22,27,0.11742064079201009
22,100,0.09861761080340989
23,19,0.08290762815099298
23,24,0.017165117517365814
23,27,0.07023630367724949
23,25,0.09145445538123907
23,20,0.09297979335862698
24,19,0.09561962973802611
24,25,0.0859284870073532
24,23,0.017165117517365814
24,27,0.05327546049529373
24,20,0.09909177486891077
25,26,0.04230934369288515
25,22,0.048769964069072316
25,20,0.06301600939454607
25,27,0.0809643482294256
25,24,0.0859284870073532
25,23,0.09145445538123907
25,100,0.10719377986919147
25,87,0.1054606802988641
26,25,0.04230934369288515
26,22,0.05594890479404394
26,20,0.07240811455619268
26,100,0.06569748519828934
26,87,0.0717047836504069
27,25,0.0809643482294256
27,24,0.05327546049529373
27,23,0.07023630367724949
27,39,0.09833186236783188
27,22,0.11742064079201009
28,29,0.1397682346410061
28,30,0.14123958247292448
28,31,0.1452495355694492
28,32,0.14700241976865708
28,88,0.15549947114732401
29,28,0.1397682346410061
29,88,0.08324493762225064
29,89,0.1569662660689966
29,95,0.24859084758556035
29,31,0.021001769574011113
29,90,0.11627055037263095
30,28,0.14123958247292448
30,68,0.10931866774992409
30,56,0.04565327088981116
30,32,0.02807784044451439
30,90,0.11076496909529839
30,74,0.13785827506038045
31,28,0.1452495355694492
31,88,0.06340915124680442
31,89,0.13684562891905763
31,95,0.2555302160398735
31,29,0.021001769574011113
31,90,0.13270243618086125
32,28,0.14700241976865708
32,52,0.2538564466223656
32,53,0.14136935949487453
32,68,0.11777339050413044
32,56,0.04894517023448865
32,30,0.02807784044451439
32,90,0.09943025619578567
33,17,0.06493508216429746
33,34,0.04435270813017593
33,14,0.1350316840670322
33,50,0.10633091900484609
33,35,0.13005018356054984
33,37,0.13452820537426452
33,49,0.14102582687816453
34,17,0.10917132021178688
34,33,0.04435270813017593
34,49,0.09963469055108642
34,50,0.11191752398882393
34,51,0.11601490671883799
34,37,0.14460121115767052
35,17,0.1296828633108732
35,36,0.07590030216983802
35,14,0.15212507521450022
35,33,0.13005018356054984
35,37,0.03736222954333031
35,50,0.05566296982618142
35,16,0.12021756802340379
35,38,0.13783497202690645
36,35,0.07590030216983802
36,37,0.08757550206235455
36,38,0.10200588976317469
36,16,0.1059504051494509
36,39,0.10890286190291937
36,50,0.11996583427538232
37,36,0.08757550206235455
37,33,0.13452820537426452
37,35,0.03736222954333031
37,50,0.03342462942721752
37,34,0.14460121115767052
38,36,0.10200588976317469
38,64,0.07795268962875898
38,16,0.03561798340277197
38,15,0.0925322194729877
38,35,0.13783497202690645
39,36,0.10890286190291937
39,27,0.09833186236783188
39,99,0.042613979747955916
39,98,0.08447293478252021
39,96,0.10740917924428235
40,11,0.03781082041604844
40,41,0.04048659347481942
40,42,0.054567472076665
40,8,0.0952503383267289
40,10,0.1147392387434896
40,9,0.1808380034668131
41,40,0.04048659347481942
41,11,0.069644537405889
41,42,0.015531676890298239
41,12,0.13082792548207314
41,8,0.10183282423532292
41,85,0.13006181532164957
42,40,0.054567472076665
42,11,0.07948720156122041
42,41,0.015531676890298239
42,8,0.1007437152215797
42,12,0.11740064806460221
43,44,0.042736600686478325
43,45,0.09967645201503499
43,46,0.13238194464866795
43,47,0.1507568960926722
43,21,0.15264258221762017
44,43,0.042736600686478325
44,45,0.061419117495732395
44,46,0.08996445546956965
44,47,0.11146485385698968
44,21,0.11293216259255479
45,43,0.09967645201503499
45,21,0.09760709185075155
45,46,0.0437724117710929
45,47,0.0510963075613793
45,44,0.061419117495732395
45,63,0.0828757619553822
46,43,0.13238194464866795
46,21,0.06310877746163092
46,48,0.07724066309974081
46,45,0.0437724117710929
46,47,0.03893185627690809
46,61,0.08400367972552995
46,63,0.06341288566814428
46,44,0.08996445546956965
47,43,0.1507568960926722
47,48,0.08059007030256127
47,45,0.0510963075613793
47,63,0.03181251137997013
47,46,0.03893185627690809
47,61,0.07507276436750368
47,94,0.11435359536057486
47,44,0.11146485385698968
48,21,0.08360483399593673
48,61,0.02506076231101009
48,62,0.05606688684259163
48,63,0.06816455873839168
48,46,0.07724066309974081
48,47,0.08059007030256127
49,34,0.09963469055108642
49,6,0.1556576705941478
49,51,0.017823126332122945
49,5,0.09607504565562597
49,4,0.11439791491099535
49,33,0.14102582687816453
50,34,0.11191752398882393
50,33,0.10633091900484609
50,35,0.05566296982618142
50,37,0.03342462942721752
50,36,0.11996583427538232
51,34,0.11601490671883799
51,6,0.1379887298736635
51,49,0.017823126332122945
51,5,0.08417812213315069
51,4,0.09950783110498945
52,53,0.12732555982300645
52,54,0.19808499439720936
52,55,0.2019729020313178
52,56,0.2519085390066553
52,32,0.2538564466223656
53,52,0.12732555982300645
53,54,0.10785251032797491
53,56,0.12778196537520511
53,68,0.1399990315737016
53,32,0.14136935949487453
53,55,0.30523320828616024
54,52,0.19808499439720936
54,53,0.10785251032797491
54,74,0.1372077077077637
54,68,0.11669613896769056
54,60,0.19688459353641558
54,56,0.15784491146424234
55,52,0.2019729020313178
55,95,0.20590765539075281
55,53,0.30523320828616024
55,102,0.14664206121559514
56,52,0.2519085390066553
56,53,0.12778196537520511
56,74,0.10487403847359844
56,68,0.06883262951769101
56,30,0.04565327088981116
56,32,0.04894517023448865
56,54,0.15784491146424234
57,58,0.07746666614890639
57,59,0.08583954738031457
57,60,0.15976477664406566
58,57,0.07746666614890639
58,80,0.09636215119810897
58,81,0.10306720991873124
58,67,0.13021142008815853
58,82,0.13906068366141364
58,59,0.16326005413216038
59,57,0.08583954738031457
59,60,0.09067767873868235
59,80,0.09543665159263627
59,82,0.09892545005201821
59,58,0.16326005413216038
60,57,0.15976477664406566
60,59,0.09067767873868235
60,82,0.18902274572811936
60,80,0.18401676557572594
60,54,0.19688459353641558
61,48,0.02506076231101009
61,47,0.07507276436750368
61,62,0.03712905590580548
61,63,0.053708199016537714
61,46,0.08400367972552995
61,85,0.09444134478915577
61,94,0.13182751803142737
61,84,0.10201176576736438
62,48,0.05606688684259163
62,61,0.03712905590580548
62,83,0.11111778519692041
62,85,0.06843270767674063
62,84,0.06913010909130338
62,63,0.07810708251001389
62,94,0.12993584935533578
63,48,0.06816455873839168
63,45,0.0828757619553822
63,47,0.03181251137997013
63,61,0.053708199016537714
63,62,0.07810708251001389
63,94,0.0957935513341505
63,46,0.06341288566814428
64,38,0.07795268962875898
64,15,0.08205257772239578
64,65,0.10003306444810542
64,66,0.12571623587610753
64,67,0.14100993600408188
64,16,0.10185584394634238
65,64,0.10003306444810542
65,18,0.0717219186781458
65,66,0.03192175077856712
65,15,0.052902827306342826
65,67,0.09155033551527429
65,101,0.09584968380021786
65,81,0.11844917473117159
66,64,0.12571623587610753
66,18,0.06931466138881323
66,65,0.03192175077856712
66,81,0.0951993120408091
66,67,0.07196489575189531
66,15,0.0842783871247122
66,101,0.06395325882053472
67,64,0.14100993600408188
67,58,0.13021142008815853
67,65,0.09155033551527429
67,81,0.02908842936155779
67,66,0.07196489575189531
67,101,0.0727631647158699
68,53,0.1399990315737016
68,74,0.04350026125817455
68,56,0.06883262951769101
68,30,0.10931866774992409
68,54,0.11669613896769056
68,32,0.11777339050413044
69,12,0.0865660445804436
69,70,0.10751157487206828
69,71,0.11430138949088353
69,72,0.13325634136287365
69,73,0.1638840279291779
70,69,0.10751157487206828
70,71,0.07585745333193335
70,12,0.19364593812540265
70,89,0.2032963625497417
71,69,0.11430138949088353
71,70,0.07585745333193335
71,73,0.10461859048716068
71,12,0.18416928815211864
71,72,0.24570858276246707
72,69,0.13325634136287365
72,83,0.04575157352462344
72,84,0.1072081328273759
72,12,0.11948074156582536
72,85,0.12837093169916275
72,86,0.13806506866404739
72,71,0.24570858276246707
73,69,0.1638840279291779
73,71,0.10461859048716068
73,89,0.21211607733609947
73,88,0.23693044390984347
74,68,0.04350026125817455
74,75,0.09404310939954308
74,56,0.10487403847359844
74,76,0.12546482087420252
74,54,0.1372077077077637
74,30,0.13785827506038045
75,74,0.09404310939954308
75,76,0.052298138458252215
75,77,0.07940587914568019
75,78,0.08559620558772495
75,79,0.08949184613935235
75,97,0.09657577704753312
76,74,0.12546482087420252
76,75,0.052298138458252215
76,79,0.03720993043310357
76,78,0.07502762038316843
76,77,0.04832240209550296
76,91,0.08916088438094091
77,75,0.07940587914568019
77,91,0.04182532640652446
77,78,0.035057102017337624
77,97,0.08476368937080857
77,76,0.04832240209550296
78,75,0.08559620558772495
78,91,0.04415317953455466
78,93,0.09463001608674936
78,79,0.0892475468244163
78,92,0.09687810691002244
78,77,0.035057102017337624
78,97,0.05193764242977972
78,76,0.07502762038316843
79,75,0.08949184613935235
79,76,0.03720993043310357
79,78,0.0892475468244163
80,58,0.09636215119810897
80,59,0.09543665159263627
80,60,0.18401676557572594
81,58,0.10306720991873124
81,67,0.02908842936155779
81,101,0.07552152678331492
81,66,0.0951993120408091
81,65,0.11844917473117159
82,58,0.13906068366141364
82,59,0.09892545005201821
82,60,0.18902274572811936
83,72,0.04575157352462344
83,84,0.06281353078280962
83,85,0.09591220119994928
83,62,0.11111778519692041
83,86,0.1171857178218437
84,83,0.06281353078280962
84,85,0.09720679448788228
84,62,0.06913010909130338
84,86,0.09507207195035018
84,61,0.10201176576736438
84,72,0.1072081328273759
85,83,0.09591220119994928
85,62,0.06843270767674063
85,94,0.08853285576707355
85,61,0.09444134478915577
85,84,0.09720679448788228
85,72,0.12837093169916275
85,41,0.13006181532164957
86,83,0.1171857178218437
86,89,0.1451208344187912
86,84,0.09507207195035018
86,100,0.1201432299543535
86,87,0.12305956360144356
86,72,0.13806506866404739
87,22,0.0796949046617509
87,26,0.0717047836504069
87,20,0.08639075895305141
87,25,0.1054606802988641
87,86,0.12305956360144356
88,31,0.06340915124680442
88,89,0.07375551181807175
88,29,0.08324493762225064
88,28,0.15549947114732401
88,90,0.17500295644948732
88,95,0.30277501105116217
88,73,0.23693044390984347
89,88,0.07375551181807175
89,31,0.13684562891905763
89,86,0.1451208344187912
89,29,0.1569662660689966
89,70,0.2032963625497417
89,73,0.21211607733609947
90,88,0.17500295644948732
90,29,0.11627055037263095
90,32,0.09943025619578567
90,31,0.13270243618086125
90,30,0.11076496909529839
91,77,0.04182532640652446
91,78,0.04415317953455466
91,92,0.07899938747772164
91,93,0.08371608730844414
91,97,0.09142317393762196
91,76,0.08916088438094091
92,91,0.07899938747772164
92,93,0.014787649335321958
92,98,0.11978622210059826
92,99,0.11550114379845941
92,96,0.06438511531924693
92,78,0.09687810691002244
92,97,0.11036747382312209
93,91,0.08371608730844414
93,92,0.014787649335321958
93,96,0.05644203059958522
93,78,0.09463001608674936
93,97,0.10124726539549887
93,98,0.1121698835785894
93,99,0.11369413448682002
94,85,0.08853285576707355
94,63,0.0957935513341505
94,47,0.11435359536057486
94,62,0.12993584935533578
94,61,0.13182751803142737
95,55,0.20590765539075281
95,29,0.24859084758556035
95,31,0.2555302160398735
95,88,0.30277501105116217
96,93,0.05644203059958522
96,98,0.055764688772955436
96,39,0.10740917924428235
96,99,0.0655748329024023
96,92,0.06438511531924693
97,93,0.10124726539549887
97,92,0.11036747382312209
97,78,0.05193764242977972
97,77,0.08476368937080857
97,91,0.09142317393762196
97,75,0.09657577704753312
98,96,0.055764688772955436
98,93,0.1121698835785894
98,92,0.11978622210059826
98,39,0.08447293478252021
99,39,0.042613979747955916
99,96,0.0655748329024023
99,93,0.11369413448682002
99,92,0.11550114379845941
100,26,0.06569748519828934
100,22,0.09861761080340989
100,25,0.10719377986919147
100,20,0.11005846049409525
100,86,0.1201432299543535
101,18,0.09913177584511068
101,65,0.09584968380021786
101,81,0.07552152678331492
101,67,0.0727631647158699
101,66,0.06395325882053472
102,55,0.14664206121559514
